word	change (%)	opm BASE	opm INST	significant
pioglitazone_NOUN	-7.22	11.57	10.73	False
last_VERB	-7.22	29.84	27.68	False
elevation_NOUN	-7.22	29.84	27.68	False
traumatic_ADJ	-7.22	56.63	52.54	False
saline_NOUN	-7.22	40.19	37.29	False
dam_NOUN	-7.22	20.10	18.64	False
government_NOUN	-7.22	62.72	58.19	False
hydroxide_NOUN	-7.22	1.22	1.13	False
conjugative_ADJ	-7.22	1.22	1.13	False
nutritious_ADJ	-7.22	1.22	1.13	False
touch_VERB	-7.22	4.87	4.52	False
parsing_NOUN	-7.22	1.22	1.13	False
steer_VERB	-7.22	1.22	1.13	False
elicitation_NOUN	-7.22	1.22	1.13	False
digestion_NOUN	-7.22	19.49	18.08	False
coinfection_NOUN	-7.22	2.44	2.26	False
gliflozin_NOUN	-7.22	1.22	1.13	False
attainment_ADJ	-7.22	1.22	1.13	False
sympathomimetic_ADJ	-7.22	1.22	1.13	False
plla_NOUN	-7.22	1.22	1.13	False
sio2_NOUN	-7.22	1.22	1.13	False
psi_NOUN	-7.22	1.22	1.13	False
amide_VERB	-7.22	2.44	2.26	False
glutamate_NOUN	-7.22	2.44	2.26	False
geographically_ADV	-7.22	1.22	1.13	False
hematological_ADJ	-7.22	19.49	18.08	False
macro_NOUN	-7.22	4.87	4.52	False
th_NOUN	-7.22	1.22	1.13	False
mismatch_NOUN	-7.22	4.87	4.52	False
chloroplast_ADJ	-7.22	1.22	1.13	False
trap_VERB	-7.22	9.74	9.04	False
integrative_ADJ	-7.22	2.44	2.26	False
16s_PRON	-7.22	2.44	2.26	False
pancreaticoduodenectomy_NOUN	-7.22	2.44	2.26	False
collateral_ADJ	-7.22	2.44	2.26	False
mural_ADJ	-7.22	2.44	2.26	False
korean_ADJ	-7.22	9.74	9.04	False
exciton_ADJ	-7.22	1.22	1.13	False
cms_NOUN	-7.22	4.87	4.52	False
necab2_NOUN	-7.22	1.22	1.13	False
myocutaneous_ADJ	-7.22	2.44	2.26	False
myoepithelial_ADJ	-7.22	1.22	1.13	False
silt_NOUN	-7.22	1.22	1.13	False
l5_ADJ	-7.22	1.22	1.13	False
radiograph_VERB	-7.22	1.22	1.13	False
nonpyrogenic_NOUN	-7.22	1.22	1.13	False
anonymization_NOUN	-7.22	1.22	1.13	False
ferrocyanide_NOUN	-7.22	1.22	1.13	False
21st_NOUN	-7.22	1.22	1.13	False
squat_NOUN	-7.22	1.22	1.13	False
contrary_ADJ	-7.22	1.22	1.13	False
botanical_ADJ	-7.22	1.22	1.13	False
secretase_NOUN	-7.22	1.22	1.13	False
nonsteroidal_NOUN	-7.22	1.22	1.13	False
euthanized_ADJ	-7.22	2.44	2.26	False
adoptive_ADJ	-7.22	2.44	2.26	False
hydroxyethyl_NOUN	-7.22	1.22	1.13	False
hydrocortisone_NOUN	-7.22	1.22	1.13	False
versatile_ADJ	-7.22	9.74	9.04	False
thermocouple_ADJ	-7.22	1.22	1.13	False
institutionalize_VERB	-7.22	1.22	1.13	False
pneumococcal_ADJ	-7.22	27.40	25.42	False
ascofuranone_NOUN	-7.22	1.22	1.13	False
secretor_NOUN	-7.22	1.22	1.13	False
kisspeptin_NOUN	-7.22	1.22	1.13	False
dress_VERB	-7.22	1.22	1.13	False
nonylphenol_NOUN	-7.22	1.22	1.13	False
obese_NOUN	-7.22	2.44	2.26	False
ppm_NOUN	-7.22	19.49	18.08	False
heterologous_ADJ	-7.22	4.87	4.52	False
fet_NOUN	-7.22	1.22	1.13	False
vo2peak_NOUN	-7.22	2.44	2.26	False
psychotropic_NOUN	-7.22	1.22	1.13	False
laryngoscope_NOUN	-7.22	2.44	2.26	False
palpitation_NOUN	-7.22	2.44	2.26	False
csnps_NOUN	-7.22	1.22	1.13	False
casein_NOUN	-7.22	1.22	1.13	False
tympanic_ADJ	-7.22	4.87	4.52	False
confinement_NOUN	-7.22	4.87	4.52	False
bioequivalent_NOUN	-7.22	1.22	1.13	False
incompletely_ADV	-7.22	1.22	1.13	False
polyhedron_NOUN	-7.22	1.22	1.13	False
luteolysis_NOUN	-7.22	1.22	1.13	False
p4_NOUN	-7.22	4.87	4.52	False
rnai_ADJ	-7.22	1.22	1.13	False
gwas_NOUN	-7.22	2.44	2.26	False
immunocompetent_ADJ	-7.22	2.44	2.26	False
radiosensitivity_NOUN	-7.22	4.87	4.52	False
kcat_NOUN	-7.22	2.44	2.26	False
univariable_ADJ	-7.22	2.44	2.26	False
electrochemistry_NOUN	-7.22	1.22	1.13	False
alleviation_NOUN	-7.22	2.44	2.26	False
invalid_ADJ	-7.22	1.22	1.13	False
oligosaccharide_ADJ	-7.22	2.44	2.26	False
competitor_NOUN	-7.22	2.44	2.26	False
nanofilament_NOUN	-7.22	1.22	1.13	False
enthesitis_NOUN	-7.22	1.22	1.13	False
equating_NOUN	-7.22	1.22	1.13	False
extradural_ADJ	-7.22	1.22	1.13	False
butyrate_ADJ	-7.22	4.87	4.52	False
attendant_ADJ	-7.22	1.22	1.13	False
impulsive_ADJ	-7.22	2.44	2.26	False
mount_VERB	-7.22	9.74	9.04	False
core_VERB	-7.22	1.22	1.13	False
wall_VERB	-7.22	2.44	2.26	False
atropisomerization_NOUN	-7.22	1.22	1.13	False
foil_NOUN	-7.22	1.22	1.13	False
hypocalcemia_NOUN	-7.22	1.22	1.13	False
oxidoreductase_NOUN	-7.22	2.44	2.26	False
headspace_NOUN	-7.22	1.22	1.13	False
metabolomics_NOUN	-7.22	1.22	1.13	False
blueberry_NOUN	-7.22	4.87	4.52	False
smd_NOUN	-7.22	1.22	1.13	False
oneself_PRON	-7.22	1.22	1.13	False
inherited_ADJ	-7.22	1.22	1.13	False
contact_ADJ	-7.22	4.87	4.52	False
lagrangian_ADJ	-7.22	1.22	1.13	False
tamsulosin_NOUN	-7.22	1.22	1.13	False
translocate_VERB	-7.22	2.44	2.26	False
unison_NOUN	-7.22	1.22	1.13	False
tio2_NOUN	-7.22	4.87	4.52	False
tofacitinib_NOUN	-7.22	2.44	2.26	False
gum_NOUN	-7.22	4.87	4.52	False
seeker_NOUN	-7.22	1.22	1.13	False
seeded_ADJ	-7.22	1.22	1.13	False
senegalensis_NOUN	-7.22	1.22	1.13	False
sinonasal_ADJ	-7.22	1.22	1.13	False
relic_NOUN	-7.22	1.22	1.13	False
amp_NOUN	-7.22	1.22	1.13	False
iv_NOUN	-7.22	1.22	1.13	False
mesodermal_ADJ	-7.22	1.22	1.13	False
vertically_ADV	-7.22	1.22	1.13	False
hydrated_ADJ	-7.22	1.22	1.13	False
caesarean_ADJ	-7.22	4.87	4.52	False
ramf_NOUN	-7.22	1.22	1.13	False
aesthetic_NOUN	-7.22	1.22	1.13	False
separator_NOUN	-7.22	1.22	1.13	False
anionic_NOUN	-7.22	1.22	1.13	False
southeast_ADJ	-7.22	1.22	1.13	False
hcc_ADJ	-7.22	1.22	1.13	False
variabile_NOUN	-7.22	1.22	1.13	False
aminopyridine_NOUN	-7.22	2.44	2.26	False
methyladenine_NOUN	-7.22	1.22	1.13	False
bengalensis_NOUN	-7.22	2.44	2.26	False
riluzole_ADJ	-7.22	1.22	1.13	False
spore_NOUN	-7.22	2.44	2.26	False
triad_VERB	-7.22	1.22	1.13	False
essex_NOUN	-7.22	1.22	1.13	False
milling_NOUN	-7.22	1.22	1.13	False
reef_NOUN	-7.22	4.87	4.52	False
tcr_NOUN	-7.22	1.22	1.13	False
crystalline_NOUN	-7.22	9.74	9.04	False
spacing_NOUN	-7.22	1.22	1.13	False
mirror_ADJ	-7.22	1.22	1.13	False
concentrated_ADJ	-7.22	4.87	4.52	False
oxalate_NOUN	-7.22	4.87	4.52	False
inattention_NOUN	-7.22	1.22	1.13	False
leopard_NOUN	-7.22	1.22	1.13	False
sheath_ADJ	-7.22	2.44	2.26	False
vit_ADJ	-7.22	2.44	2.26	False
occult_NOUN	-7.22	4.87	4.52	False
cirrhotic_ADJ	-7.22	2.44	2.26	False
bicortical_ADJ	-7.22	2.44	2.26	False
centrally_ADV	-7.22	2.44	2.26	False
innervate_VERB	-7.22	4.87	4.52	False
gingivali_NOUN	-7.22	1.22	1.13	False
polytrauma_NOUN	-7.22	2.44	2.26	False
dura_ADJ	-7.22	1.22	1.13	False
2c19_NOUN	-7.22	1.22	1.13	False
pharmacogenetic_ADJ	-7.22	1.22	1.13	False
coal_NOUN	-7.22	4.87	4.52	False
anesthetize_VERB	-7.22	2.44	2.26	False
flux_VERB	-7.22	1.22	1.13	False
outbreak_ADJ	-7.22	1.22	1.13	False
ieeg_ADJ	-7.22	1.22	1.13	False
boric_ADJ	-7.22	2.44	2.26	False
overactivity_NOUN	-7.22	1.22	1.13	False
neoliberalism_NOUN	-7.22	2.44	2.26	False
deregulation_NOUN	-7.22	1.22	1.13	False
chelate_VERB	-7.22	1.22	1.13	False
insecticidal_ADJ	-7.22	1.22	1.13	False
polypeptide_ADJ	-7.22	2.44	2.26	False
natto_NOUN	-7.22	1.22	1.13	False
lifr_NOUN	-7.22	1.22	1.13	False
lactating_ADJ	-7.22	2.44	2.26	False
opes_ADJ	-7.22	1.22	1.13	False
titre_NOUN	-7.22	1.22	1.13	False
linking_ADJ	-7.22	4.87	4.52	False
2h_NOUN	-7.22	1.22	1.13	False
pdms_NOUN	-7.22	1.22	1.13	False
endothelial_NOUN	-7.22	2.44	2.26	False
latissimus_NOUN	-7.22	2.44	2.26	False
late_ADV	-7.22	1.22	1.13	False
pelagic_ADJ	-7.22	2.44	2.26	False
rainfall_NOUN	-7.22	4.87	4.52	False
cineole_NOUN	-7.22	2.44	2.26	False
spo2_NOUN	-7.22	1.22	1.13	False
hypoxaemic_ADJ	-7.22	1.22	1.13	False
polio_NOUN	-7.22	1.22	1.13	False
zn_NOUN	-7.22	2.44	2.26	False
shnc_NOUN	-7.22	2.44	2.26	False
octene_NOUN	-7.22	1.22	1.13	False
dehydroroyleanone_NOUN	-7.22	1.22	1.13	False
pairing_NOUN	-7.22	2.44	2.26	False
paint_NOUN	-7.22	2.44	2.26	False
shtppos_NOUN	-7.22	1.22	1.13	False
herbicide_NOUN	-7.22	4.87	4.52	False
ca2_VERB	-7.22	1.22	1.13	False
SCr_NOUN	-7.22	1.22	1.13	False
heightened_ADJ	-7.22	1.22	1.13	False
alert_VERB	-7.22	1.22	1.13	False
engagement_ADJ	-7.22	2.44	2.26	False
glomerulosclerosis_NOUN	-7.22	1.22	1.13	False
neuritis_NOUN	-7.22	1.22	1.13	False
qualitative_NOUN	-7.22	1.22	1.13	False
antagonize_VERB	-7.22	1.22	1.13	False
fundoplication_NOUN	-7.22	1.22	1.13	False
assembler_NOUN	-7.22	1.22	1.13	False
a3_NOUN	-7.22	2.44	2.26	False
absorptiometry_NOUN	-7.22	1.22	1.13	False
cryptorchidism_NOUN	-7.22	1.22	1.13	False
antitumoral_ADJ	-7.22	2.44	2.26	False
instant_ADJ	-7.22	1.22	1.13	False
attachment_ADJ	-7.22	9.74	9.04	False
biofluid_NOUN	-7.22	1.22	1.13	False
moderator_NOUN	-7.22	1.22	1.13	False
aspirate_VERB	-7.22	1.22	1.13	False
laminate_ADJ	-7.22	1.22	1.13	False
sbidol_NOUN	-7.22	1.22	1.13	False
stereochemistry_NOUN	-7.22	1.22	1.13	False
abroad_ADV	-7.22	1.22	1.13	False
biocomposite_NOUN	-7.22	1.22	1.13	False
cerium_NOUN	-7.22	2.44	2.26	False
consortia_NOUN	-7.22	1.22	1.13	False
rheology_NOUN	-7.22	2.44	2.26	False
gp_NOUN	-7.22	9.74	9.04	False
distend_VERB	-7.22	1.22	1.13	False
biennial_ADJ	-7.22	1.22	1.13	False
band_VERB	-7.22	1.22	1.13	False
reticulospinal_ADJ	-7.22	1.22	1.13	False
dysfunctional_ADJ	-7.22	4.87	4.52	False
corrector_NOUN	-7.22	1.22	1.13	False
intercourse_NOUN	-7.22	2.44	2.26	False
ejaculation_NOUN	-7.22	1.22	1.13	False
register_NOUN	-7.22	2.44	2.26	False
underwent_VERB	-7.22	2.44	2.26	False
externalize_VERB	-7.22	4.87	4.52	False
haemochromatosis_NOUN	-7.22	1.22	1.13	False
tethered_ADJ	-7.22	1.22	1.13	False
hfpef_NOUN	-7.22	1.22	1.13	False
hfref_ADJ	-7.22	2.44	2.26	False
keteniminium_NOUN	-7.22	2.44	2.26	False
basalt_NOUN	-7.22	1.22	1.13	False
gripper_NOUN	-7.22	1.22	1.13	False
pvdf_NOUN	-7.22	1.22	1.13	False
seir_NOUN	-7.22	1.22	1.13	False
retroareolar_ADJ	-7.22	1.22	1.13	False
bloodlette_VERB	-7.22	1.22	1.13	False
albuminuria_NOUN	-7.22	1.22	1.13	False
microcalcification_NOUN	-7.22	4.87	4.52	False
very_ADJ	-7.22	1.22	1.13	False
nanosphere_NOUN	-7.22	2.44	2.26	False
heteroatom_NOUN	-7.22	2.44	2.26	False
ungulate_ADJ	-7.22	1.22	1.13	False
husbandry_NOUN	-7.22	1.22	1.13	False
curb_VERB	-7.22	1.22	1.13	False
snox2_NOUN	-7.22	1.22	1.13	False
forested_ADJ	-7.22	1.22	1.13	False
oesophagus_NOUN	-7.22	1.22	1.13	False
dpi_NOUN	-7.22	1.22	1.13	False
headset_NOUN	-7.22	2.44	2.26	False
localize_NOUN	-7.22	1.22	1.13	False
gangrenous_ADJ	-7.22	1.22	1.13	False
north_ADV	-7.22	1.22	1.13	False
ellagic_ADJ	-7.22	1.22	1.13	False
ectothermic_ADJ	-7.22	1.22	1.13	False
lock_VERB	-7.22	2.44	2.26	False
rocky_ADJ	-7.22	2.44	2.26	False
tunisian_ADJ	-7.22	2.44	2.26	False
tcar_NOUN	-7.22	1.22	1.13	False
etch_VERB	-7.22	1.22	1.13	False
foundational_ADJ	-7.22	1.22	1.13	False
actuarial_ADJ	-7.22	2.44	2.26	False
polymerisation_NOUN	-7.22	1.22	1.13	False
rectify_VERB	-7.22	1.22	1.13	False
myelopathic_ADJ	-7.22	1.22	1.13	False
opsin_NOUN	-7.22	2.44	2.26	False
right_INTJ	-7.22	1.22	1.13	False
waterway_NOUN	-7.22	1.22	1.13	False
terahertz_VERB	-7.22	1.22	1.13	False
mite_NOUN	-7.22	2.44	2.26	False
glutamyl_NOUN	-7.22	1.22	1.13	False
backward_ADJ	-7.22	2.44	2.26	False
organometallic_ADJ	-7.22	1.22	1.13	False
ilae_NOUN	-7.22	1.22	1.13	False
ravi_NOUN	-7.22	1.22	1.13	False
microvessel_NOUN	-7.22	2.44	2.26	False
neratinib_NOUN	-7.22	1.22	1.13	False
micromolar_ADJ	-7.22	1.22	1.13	False
plasmacytoid_NOUN	-7.22	1.22	1.13	False
stereotype_NOUN	-7.22	1.22	1.13	False
lameness_NOUN	-7.22	2.44	2.26	False
deactivation_NOUN	-7.22	1.22	1.13	False
arrhythmias_NOUN	-7.22	1.22	1.13	False
invariant_ADJ	-7.22	9.74	9.04	False
labral_ADJ	-7.22	1.22	1.13	False
inertia_NOUN	-7.22	1.22	1.13	False
HRT_NOUN	-7.22	1.22	1.13	False
viniferin_NOUN	-7.22	1.22	1.13	False
payoff_NOUN	-7.22	1.22	1.13	False
runny_ADJ	-7.22	1.22	1.13	False
admin_NOUN	-7.22	1.22	1.13	False
disaccharide_NOUN	-7.22	1.22	1.13	False
terminology_NOUN	-7.22	4.87	4.52	False
inefficient_ADJ	-7.22	1.22	1.13	False
CaF2_NOUN	-7.22	1.22	1.13	False
sire_VERB	-7.22	1.22	1.13	False
endorse_VERB	-7.22	2.44	2.26	False
whisper_VERB	-7.22	1.22	1.13	False
longior_NOUN	-7.22	1.22	1.13	False
exudative_ADJ	-7.22	1.22	1.13	False
loco_ADV	-7.22	1.22	1.13	False
regionally_ADV	-7.22	1.22	1.13	False
crush_VERB	-7.22	1.22	1.13	False
defender_NOUN	-7.22	4.87	4.52	False
flute_NOUN	-7.22	1.22	1.13	False
proteome_VERB	-7.22	1.22	1.13	False
epileptogenic_NOUN	-7.22	1.22	1.13	False
remodel_VERB	-7.22	1.22	1.13	False
ventromedial_ADJ	-7.22	1.22	1.13	False
viewing_NOUN	-7.22	2.44	2.26	False
idpr_NOUN	-7.22	1.22	1.13	False
isomerase_NOUN	-7.22	2.44	2.26	False
pick_VERB	-7.22	1.22	1.13	False
haven_NOUN	-7.22	1.22	1.13	False
frameless_ADJ	-7.22	1.22	1.13	False
cbct_NOUN	-7.22	2.44	2.26	False
sesd_NOUN	-7.22	1.22	1.13	False
devise_VERB	-7.22	1.22	1.13	False
ordering_NOUN	-7.22	4.87	4.52	False
reconsider_VERB	-7.22	2.44	2.26	False
oldest_ADV	-7.22	2.44	2.26	False
tapioca_NOUN	-7.22	1.22	1.13	False
tilapia_NOUN	-7.22	1.22	1.13	False
spytag_ADJ	-7.22	1.22	1.13	False
ijvg_NOUN	-7.22	1.22	1.13	False
conduit_NOUN	-7.22	2.44	2.26	False
dystonic_ADJ	-7.22	1.22	1.13	False
itp_ADJ	-7.22	1.22	1.13	False
acryloyl_NOUN	-7.22	1.22	1.13	False
dbm_NOUN	-7.22	1.22	1.13	False
sublingual_ADJ	-7.22	1.22	1.13	False
myringoplasty_NOUN	-7.22	2.44	2.26	False
pliability_NOUN	-7.22	1.22	1.13	False
itchiness_NOUN	-7.22	1.22	1.13	False
intragastric_ADJ	-7.22	1.22	1.13	False
kif21b_ADJ	-7.22	2.44	2.26	False
hemispheric_ADJ	-7.22	1.22	1.13	False
haemolytic_ADJ	-7.22	1.22	1.13	False
multiparametric_ADJ	-7.22	1.22	1.13	False
lagoon_NOUN	-7.22	2.44	2.26	False
myelofibrosis_NOUN	-7.22	1.22	1.13	False
ornithine_NOUN	-7.22	1.22	1.13	False
Sb_NOUN	-7.22	1.22	1.13	False
impregnation_NOUN	-7.22	1.22	1.13	False
numerically_ADV	-7.22	2.44	2.26	False
perforin_NOUN	-7.22	1.22	1.13	False
manganese_NOUN	-7.22	1.22	1.13	False
nighttime_NOUN	-7.22	1.22	1.13	False
cytocompatibility_NOUN	-7.22	2.44	2.26	False
cryotop_ADJ	-7.22	2.44	2.26	False
vitrify_VERB	-7.22	1.22	1.13	False
caribbean_ADJ	-7.22	2.44	2.26	False
regret_VERB	-7.22	1.22	1.13	False
badger_NOUN	-7.22	1.22	1.13	False
caloric_ADJ	-7.22	2.44	2.26	False
nanoindentation_NOUN	-7.22	1.22	1.13	False
testament_NOUN	-7.22	1.22	1.13	False
bisexual_ADJ	-7.22	1.22	1.13	False
sporele_VERB	-7.22	1.22	1.13	False
endanger_VERB	-7.22	2.44	2.26	False
normoxic_ADJ	-7.22	1.22	1.13	False
consolidate_VERB	-7.22	1.22	1.13	False
ascorbic_NOUN	-7.22	2.44	2.26	False
fabricated_ADJ	-7.22	4.87	4.52	False
benzimidazole_NOUN	-7.22	1.22	1.13	False
ipscs_PRON	-7.22	1.22	1.13	False
mechanotransduction_NOUN	-7.22	1.22	1.13	False
K_{N_NOUN	-7.22	1.22	1.13	False
transposable_ADJ	-7.22	2.44	2.26	False
incarcerate_VERB	-7.22	1.22	1.13	False
otolaryngology_NOUN	-7.22	1.22	1.13	False
clj_ADJ	-7.22	1.22	1.13	False
eupnerias_NOUN	-7.22	1.22	1.13	False
cytokine_VERB	-7.22	2.44	2.26	False
patientmpow_ADJ	-7.22	1.22	1.13	False
playground_ADJ	-7.22	1.22	1.13	False
hive_NOUN	-7.22	1.22	1.13	False
unmedicated_ADJ	-7.22	1.22	1.13	False
phagocytose_VERB	-7.22	1.22	1.13	False
waterfowl_NOUN	-7.22	1.22	1.13	False
toothpaste_NOUN	-7.22	1.22	1.13	False
mammal_ADJ	-7.22	1.22	1.13	False
radiology_ADJ	-7.22	1.22	1.13	False
inexpert_NOUN	-7.22	1.22	1.13	False
kar_NOUN	-7.22	1.22	1.13	False
immunosuppressant_NOUN	-7.22	2.44	2.26	False
fluke_NOUN	-7.22	1.22	1.13	False
hydroxyapatite_VERB	-7.22	1.22	1.13	False
unreliable_ADJ	-7.22	1.22	1.13	False
proanthocyanidin_ADJ	-7.22	1.22	1.13	False
plumbea_NOUN	-7.22	1.22	1.13	False
3b_NOUN	-7.22	1.22	1.13	False
infestan_NOUN	-7.22	1.22	1.13	False
ln3_NOUN	-7.22	1.22	1.13	False
wl_ADJ	-7.22	1.22	1.13	False
tetrazine_NOUN	-7.22	1.22	1.13	False
pcpv_NOUN	-7.22	1.22	1.13	False
tkm_NOUN	-7.22	1.22	1.13	False
aetiological_ADJ	-7.22	1.22	1.13	False
impediment_NOUN	-7.22	1.22	1.13	False
omnivory_NOUN	-7.22	1.22	1.13	False
casual_ADJ	-7.22	1.22	1.13	False
tm_ADJ	-7.22	1.22	1.13	False
magnetism_NOUN	-7.22	1.22	1.13	False
conformity_NOUN	-7.22	1.22	1.13	False
china_ADJ	-7.22	1.22	1.13	False
fermion_NOUN	-7.22	1.22	1.13	False
underweight_NOUN	-7.22	1.22	1.13	False
dimethylpyrazine_NOUN	-7.22	1.22	1.13	False
hematologist_NOUN	-7.22	1.22	1.13	False
decouple_VERB	-7.22	1.22	1.13	False
catechin_NOUN	-7.22	2.44	2.26	False
g3_NOUN	-7.22	1.22	1.13	False
anthracycline_NOUN	-7.22	1.22	1.13	False
librarian_NOUN	-7.22	1.22	1.13	False
skim_NOUN	-7.22	1.22	1.13	False
neosubstrate_NOUN	-7.22	1.22	1.13	False
noncemente_VERB	-7.22	1.22	1.13	False
eradicate_VERB	-7.22	2.44	2.26	False
trichoblastic_ADJ	-7.22	2.44	2.26	False
rs10033900_NOUN	-7.22	1.22	1.13	False
train_NOUN	-7.22	1.22	1.13	False
polish_ADJ	-7.22	1.22	1.13	False
dodecamer_NOUN	-7.22	1.22	1.13	False
pimpinellifolium_NOUN	-7.22	1.22	1.13	False
pico_NOUN	-7.22	1.22	1.13	False
thalattosuchian_ADJ	-7.22	1.22	1.13	False
phalanx_NOUN	-7.22	1.22	1.13	False
unbound_ADJ	-7.22	2.44	2.26	False
erα_NOUN	-7.22	1.22	1.13	False
radiologically_ADV	-7.22	1.22	1.13	False
transcriptome_ADJ	-7.22	2.44	2.26	False
srebp1c_NOUN	-7.22	1.22	1.13	False
vertigo_NOUN	-7.22	1.22	1.13	False
stereotyping_NOUN	-7.22	1.22	1.13	False
biophenol_NOUN	-7.22	2.44	2.26	False
summit_NOUN	-7.22	2.44	2.26	False
capacitive_ADJ	-7.22	1.22	1.13	False
seamless_ADJ	-7.22	1.22	1.13	False
allotransplantation_NOUN	-7.22	1.22	1.13	False
pragmatic_ADJ	-7.22	1.22	1.13	False
μ_NOUN	-7.22	1.22	1.13	False
definite_ADJ	-7.22	4.87	4.52	False
Cl2_NOUN	-7.22	1.22	1.13	False
paraformaldehyde_NOUN	-7.22	1.22	1.13	False
master_VERB	-7.22	1.22	1.13	False
disruptor_NOUN	-7.22	1.22	1.13	False
urethra_NOUN	-7.22	1.22	1.13	False
neuroanatomy_NOUN	-7.22	1.22	1.13	False
photodiode_NOUN	-7.22	1.22	1.13	False
compensable_ADJ	-7.22	1.22	1.13	False
slnb_NOUN	-7.22	1.22	1.13	False
p38_ADJ	-7.22	2.44	2.26	False
deepen_VERB	-7.22	1.22	1.13	False
nfκb_NOUN	-7.22	1.22	1.13	False
downwash_NOUN	-7.22	1.22	1.13	False
prioritisation_NOUN	-7.22	1.22	1.13	False
prebiopsy_ADJ	-7.22	1.22	1.13	False
url_NOUN	-7.22	1.22	1.13	False
vsor_ADJ	-7.22	1.22	1.13	False
exocrine_NOUN	-7.22	2.44	2.26	False
helminth_ADJ	-7.22	2.44	2.26	False
unadjusted_ADJ	-7.22	1.22	1.13	False
disulfide_VERB	-7.22	1.22	1.13	False
imaginary_ADJ	-7.22	1.22	1.13	False
crowdsourcing_NOUN	-7.22	1.22	1.13	False
interphase_NOUN	-7.22	1.22	1.13	False
heterosis_NOUN	-7.22	2.44	2.26	False
amphibian_ADJ	-7.22	1.22	1.13	False
v5_NOUN	-7.22	1.22	1.13	False
lrrk2_NOUN	-7.22	1.22	1.13	False
meshwork_NOUN	-7.22	1.22	1.13	False
omit_VERB	-7.22	1.22	1.13	False
p_ADJ	-7.22	1.22	1.13	False
getting_AUX	-7.22	1.22	1.13	False
competitively_ADV	-7.22	1.22	1.13	False
método_NOUN	-7.22	1.22	1.13	False
la_PRON	-7.22	1.22	1.13	False
difficile_NOUN	-7.22	1.22	1.13	False
logistic_NOUN	-7.22	2.44	2.26	False
level_VERB	-7.22	1.22	1.13	False
redistribute_VERB	-7.22	1.22	1.13	False
apwv_NOUN	-7.22	1.22	1.13	False
chromene_NOUN	-7.22	1.22	1.13	False
relaxant_NOUN	-7.22	1.22	1.13	False
ovo_NOUN	-7.22	1.22	1.13	False
query_NOUN	-7.22	4.87	4.52	False
guarantee_NOUN	-7.22	1.22	1.13	False
typology_NOUN	-7.22	1.22	1.13	False
hyperhemolysis_NOUN	-7.22	1.22	1.13	False
keen_ADJ	-7.22	1.22	1.13	False
fossa_NOUN	-7.22	1.22	1.13	False
accessory_NOUN	-7.22	1.22	1.13	False
kuhlii_VERB	-7.22	1.22	1.13	False
eras_ADJ	-7.22	1.22	1.13	False
anemone_NOUN	-7.22	1.22	1.13	False
bicycle_NOUN	-7.22	1.22	1.13	False
gnor_ADJ	-7.22	1.22	1.13	False
perfringen_NOUN	-7.22	4.87	4.52	False
hookworm_NOUN	-7.22	1.22	1.13	False
abstain_VERB	-7.22	1.22	1.13	False
mom_NOUN	-7.22	1.22	1.13	False
moxifloxacin_NOUN	-7.22	1.22	1.13	False
annealer_NOUN	-7.22	1.22	1.13	False
rubble_NOUN	-7.22	1.22	1.13	False
unpaired_ADJ	-7.22	2.44	2.26	False
cyminum_NOUN	-7.22	1.22	1.13	False
tourniquet_NOUN	-7.22	1.22	1.13	False
hemagglutinin_ADJ	-7.22	1.22	1.13	False
haemostatic_ADJ	-7.22	2.44	2.26	False
spectacle_NOUN	-7.22	1.22	1.13	False
amidogen_NOUN	-7.22	1.22	1.13	False
cholinesterase_NOUN	-7.22	1.22	1.13	False
perniosis_NOUN	-7.22	2.44	2.26	False
smad1_NOUN	-7.22	1.22	1.13	False
ventilatory_NOUN	-7.22	1.22	1.13	False
flavin_NOUN	-7.22	1.22	1.13	False
inhaler_NOUN	-7.22	2.44	2.26	False
televise_VERB	-7.22	1.22	1.13	False
abstraction_NOUN	-7.22	1.22	1.13	False
dbs_NOUN	-7.22	1.22	1.13	False
grate_VERB	-7.22	1.22	1.13	False
confluent_ADJ	-7.22	1.22	1.13	False
merge_VERB	-7.22	1.22	1.13	False
ulnocarpal_NOUN	-7.22	1.22	1.13	False
teleconnection_NOUN	-7.22	1.22	1.13	False
partnered_ADJ	-7.22	1.22	1.13	False
pristimerin_NOUN	-7.22	1.22	1.13	False
esbl_ADJ	-7.22	1.22	1.13	False
snout_NOUN	-7.22	1.22	1.13	False
chelating_ADJ	-7.22	1.22	1.13	False
hypocapnic_ADJ	-7.22	1.22	1.13	False
univariate_VERB	-7.22	1.22	1.13	False
biotinylation_NOUN	-7.22	1.22	1.13	False
abused_ADJ	-7.22	1.22	1.13	False
opt_NOUN	-7.22	1.22	1.13	False
buten_VERB	-7.22	1.22	1.13	False
LVOT_NOUN	-7.22	2.44	2.26	False
metahologram_NOUN	-7.22	1.22	1.13	False
wheeze_NOUN	-7.22	1.22	1.13	False
dioxin_NOUN	-7.22	1.22	1.13	False
ferric_ADJ	-7.22	1.22	1.13	False
ns4a_NOUN	-7.22	1.22	1.13	False
ewes_NOUN	-7.22	1.22	1.13	False
propionic_ADJ	-7.22	1.22	1.13	False
viscera_NOUN	-7.22	1.22	1.13	False
tortuosity_NOUN	-7.22	1.22	1.13	False
cbds_NOUN	-7.22	1.22	1.13	False
microarchitecture_NOUN	-7.22	1.22	1.13	False
